Participant_ID,start_400,end_400,start_100,end_100,start_diff,end_diff,movement
Participant_1337,400.0,225.0,100.0,0.0,300.0,225.0,-75.0
Participant_1338,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_1339,400.0,525.0,100.0,25.0,300.0,500.0,200.0
Participant_1340,400.0,400.0,100.0,275.0,300.0,125.0,-175.0
Participant_1341,400.0,300.0,100.0,100.0,300.0,200.0,-100.0
Participant_1342,400.0,550.0,100.0,175.0,300.0,375.0,75.0
Participant_1344,400.0,150.0,100.0,125.0,300.0,25.0,-275.0
Participant_1345,400.0,275.0,100.0,300.0,300.0,-25.0,-325.0
Participant_1346,400.0,525.0,100.0,25.0,300.0,500.0,200.0
Participant_1347,400.0,250.0,100.0,125.0,300.0,125.0,-175.0
Participant_1348,400.0,450.0,100.0,100.0,300.0,350.0,50.0
Participant_1350,400.0,350.0,100.0,200.0,300.0,150.0,-150.0
Participant_1351,400.0,200.0,100.0,225.0,300.0,-25.0,-325.0
Participant_1352,400.0,475.0,100.0,100.0,300.0,375.0,75.0
Participant_1353,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1354,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1355,400.0,375.0,100.0,250.0,300.0,125.0,-175.0
Participant_1356,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_1357,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1358,400.0,275.0,100.0,200.0,300.0,75.0,-225.0
Participant_1359,400.0,300.0,100.0,100.0,300.0,200.0,-100.0
Participant_1360,400.0,475.0,100.0,150.0,300.0,325.0,25.0
Participant_1361,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1362,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1363,400.0,375.0,100.0,200.0,300.0,175.0,-125.0
Participant_1364,400.0,425.0,100.0,350.0,300.0,75.0,-225.0
Participant_1365,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_1366,400.0,250.0,100.0,275.0,300.0,-25.0,-325.0
Participant_1368,400.0,350.0,100.0,300.0,300.0,50.0,-250.0
Participant_1369,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1370,400.0,400.0,100.0,350.0,300.0,50.0,-250.0
Participant_1371,400.0,300.0,100.0,100.0,300.0,200.0,-100.0
Participant_1372,400.0,275.0,100.0,100.0,300.0,175.0,-125.0
Participant_1373,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_1374,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1376,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_1377,400.0,250.0,100.0,125.0,300.0,125.0,-175.0
Participant_1379,400.0,375.0,100.0,150.0,300.0,225.0,-75.0
Participant_1380,400.0,250.0,100.0,200.0,300.0,50.0,-250.0
Participant_1381,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_1382,400.0,400.0,100.0,225.0,300.0,175.0,-125.0
Participant_1384,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1385,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_1386,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1387,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1388,400.0,375.0,100.0,200.0,300.0,175.0,-125.0
Participant_1390,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_1391,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1392,400.0,375.0,100.0,225.0,300.0,150.0,-150.0
Participant_1394,400.0,350.0,100.0,275.0,300.0,75.0,-225.0
Participant_1395,400.0,275.0,100.0,100.0,300.0,175.0,-125.0
Participant_1396,400.0,400.0,100.0,100.0,300.0,300.0,0.0
Participant_1398,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1401,400.0,525.0,100.0,50.0,300.0,475.0,175.0
Participant_1402,400.0,550.0,100.0,125.0,300.0,425.0,125.0
Participant_1403,400.0,325.0,100.0,175.0,300.0,150.0,-150.0
Participant_1404,400.0,450.0,100.0,0.0,300.0,450.0,150.0
Participant_1405,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_1406,400.0,300.0,100.0,250.0,300.0,50.0,-250.0
Participant_1408,400.0,500.0,100.0,25.0,300.0,475.0,175.0
Participant_1409,400.0,475.0,100.0,0.0,300.0,475.0,175.0
Participant_1410,400.0,200.0,100.0,150.0,300.0,50.0,-250.0
Participant_1411,400.0,400.0,100.0,175.0,300.0,225.0,-75.0
Participant_1412,400.0,350.0,100.0,225.0,300.0,125.0,-175.0
Participant_1414,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_1415,400.0,150.0,100.0,125.0,300.0,25.0,-275.0
Participant_1416,400.0,325.0,100.0,300.0,300.0,25.0,-275.0
Participant_1417,400.0,250.0,100.0,150.0,300.0,100.0,-200.0
Participant_1418,400.0,325.0,100.0,325.0,300.0,0.0,-300.0
Participant_1419,400.0,200.0,100.0,250.0,300.0,-50.0,-350.0
Participant_1420,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1421,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_1422,400.0,175.0,100.0,150.0,300.0,25.0,-275.0
Participant_1423,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_1425,400.0,250.0,100.0,150.0,300.0,100.0,-200.0
Participant_1426,400.0,550.0,100.0,25.0,300.0,525.0,225.0
Participant_1429,400.0,300.0,100.0,150.0,300.0,150.0,-150.0
Participant_1430,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_1431,400.0,175.0,100.0,150.0,300.0,25.0,-275.0
Participant_1432,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1433,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_1435,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_1437,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1438,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1440,400.0,300.0,100.0,150.0,300.0,150.0,-150.0
Participant_1441,400.0,275.0,100.0,0.0,300.0,275.0,-25.0
Participant_1442,400.0,450.0,100.0,0.0,300.0,450.0,150.0
Participant_1443,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_1444,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_1446,400.0,600.0,100.0,25.0,300.0,575.0,275.0
Participant_1447,400.0,350.0,100.0,325.0,300.0,25.0,-275.0
Participant_1448,400.0,175.0,100.0,125.0,300.0,50.0,-250.0
Participant_1449,400.0,400.0,100.0,275.0,300.0,125.0,-175.0
Participant_1450,400.0,275.0,100.0,225.0,300.0,50.0,-250.0
Participant_1451,400.0,425.0,100.0,0.0,300.0,425.0,125.0
Participant_1454,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_1458,400.0,400.0,100.0,50.0,300.0,350.0,50.0
Participant_1459,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1460,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1461,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1462,400.0,375.0,100.0,0.0,300.0,375.0,75.0
Participant_1463,400.0,475.0,100.0,75.0,300.0,400.0,100.0
Participant_1464,400.0,275.0,100.0,200.0,300.0,75.0,-225.0
Participant_1465,400.0,400.0,100.0,250.0,300.0,150.0,-150.0
Participant_1466,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1467,400.0,250.0,100.0,225.0,300.0,25.0,-275.0
Participant_1468,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1469,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1470,400.0,325.0,100.0,325.0,300.0,0.0,-300.0
Participant_1471,400.0,400.0,100.0,350.0,300.0,50.0,-250.0
Participant_1472,400.0,400.0,100.0,0.0,300.0,400.0,100.0
Participant_1473,400.0,200.0,100.0,100.0,300.0,100.0,-200.0
Participant_1475,400.0,350.0,100.0,325.0,300.0,25.0,-275.0
Participant_1476,400.0,575.0,100.0,25.0,300.0,550.0,250.0
Participant_1477,400.0,425.0,100.0,250.0,300.0,175.0,-125.0
Participant_1478,400.0,275.0,100.0,125.0,300.0,150.0,-150.0
Participant_1479,400.0,225.0,100.0,225.0,300.0,0.0,-300.0
Participant_1480,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_1481,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1482,400.0,400.0,100.0,75.0,300.0,325.0,25.0
Participant_1483,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_1484,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1486,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1487,400.0,250.0,100.0,175.0,300.0,75.0,-225.0
Participant_1488,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_1489,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1491,400.0,400.0,100.0,375.0,300.0,25.0,-275.0
Participant_1492,400.0,450.0,100.0,200.0,300.0,250.0,-50.0
Participant_1493,400.0,275.0,100.0,200.0,300.0,75.0,-225.0
Participant_1494,400.0,250.0,100.0,150.0,300.0,100.0,-200.0
Participant_1495,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_1496,400.0,275.0,100.0,75.0,300.0,200.0,-100.0
Participant_1498,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1499,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_1500,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_1501,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_1503,400.0,225.0,100.0,225.0,300.0,0.0,-300.0
Participant_1504,400.0,300.0,100.0,100.0,300.0,200.0,-100.0
Participant_1506,400.0,425.0,100.0,25.0,300.0,400.0,100.0
Participant_1507,400.0,175.0,100.0,75.0,300.0,100.0,-200.0
Participant_1509,400.0,275.0,100.0,100.0,300.0,175.0,-125.0
Participant_1510,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1511,400.0,125.0,100.0,100.0,300.0,25.0,-275.0
Participant_1512,400.0,125.0,100.0,75.0,300.0,50.0,-250.0
Participant_1513,400.0,550.0,100.0,100.0,300.0,450.0,150.0
Participant_1514,400.0,425.0,100.0,50.0,300.0,375.0,75.0
Participant_1516,400.0,275.0,100.0,250.0,300.0,25.0,-275.0
Participant_1517,400.0,400.0,100.0,375.0,300.0,25.0,-275.0
Participant_1518,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1519,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1520,400.0,375.0,100.0,300.0,300.0,75.0,-225.0
Participant_1521,400.0,575.0,100.0,125.0,300.0,450.0,150.0
Participant_1522,400.0,425.0,100.0,200.0,300.0,225.0,-75.0
Participant_1523,400.0,150.0,100.0,175.0,300.0,-25.0,-325.0
Participant_1524,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1525,400.0,550.0,100.0,150.0,300.0,400.0,100.0
Participant_1526,400.0,250.0,100.0,200.0,300.0,50.0,-250.0
Participant_1527,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_1529,400.0,125.0,100.0,100.0,300.0,25.0,-275.0
Participant_1530,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1531,400.0,375.0,100.0,200.0,300.0,175.0,-125.0
Participant_1532,400.0,325.0,100.0,150.0,300.0,175.0,-125.0
Participant_1534,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_1535,400.0,375.0,100.0,400.0,300.0,-25.0,-325.0
Participant_1536,400.0,525.0,100.0,25.0,300.0,500.0,200.0
Participant_1537,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1538,400.0,375.0,100.0,25.0,300.0,350.0,50.0
Participant_1539,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1540,400.0,250.0,100.0,225.0,300.0,25.0,-275.0
Participant_1541,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1542,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_1543,400.0,300.0,100.0,200.0,300.0,100.0,-200.0
Participant_1544,400.0,350.0,100.0,250.0,300.0,100.0,-200.0
Participant_1546,400.0,575.0,100.0,25.0,300.0,550.0,250.0
Participant_1547,400.0,375.0,100.0,150.0,300.0,225.0,-75.0
Participant_1548,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1550,400.0,600.0,100.0,75.0,300.0,525.0,225.0
Participant_1552,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1553,400.0,550.0,100.0,25.0,300.0,525.0,225.0
Participant_1554,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1555,400.0,275.0,100.0,100.0,300.0,175.0,-125.0
Participant_1557,400.0,350.0,100.0,150.0,300.0,200.0,-100.0
Participant_1558,400.0,250.0,100.0,150.0,300.0,100.0,-200.0
Participant_1559,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1560,400.0,525.0,100.0,25.0,300.0,500.0,200.0
Participant_1561,400.0,325.0,100.0,125.0,300.0,200.0,-100.0
Participant_1562,400.0,475.0,100.0,0.0,300.0,475.0,175.0
Participant_1563,400.0,525.0,100.0,150.0,300.0,375.0,75.0
Participant_1564,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_1565,400.0,275.0,100.0,300.0,300.0,-25.0,-325.0
Participant_1567,400.0,375.0,100.0,250.0,300.0,125.0,-175.0
Participant_1568,400.0,250.0,100.0,225.0,300.0,25.0,-275.0
Participant_1569,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1571,400.0,250.0,100.0,125.0,300.0,125.0,-175.0
Participant_1572,400.0,125.0,100.0,100.0,300.0,25.0,-275.0
Participant_1573,400.0,275.0,100.0,125.0,300.0,150.0,-150.0
Participant_1574,400.0,500.0,100.0,25.0,300.0,475.0,175.0
Participant_1575,400.0,325.0,100.0,125.0,300.0,200.0,-100.0
Participant_1576,400.0,575.0,100.0,25.0,300.0,550.0,250.0
Participant_1578,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_1579,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_1580,400.0,125.0,100.0,100.0,300.0,25.0,-275.0
Participant_1581,400.0,225.0,100.0,175.0,300.0,50.0,-250.0
Participant_1582,400.0,400.0,100.0,275.0,300.0,125.0,-175.0
Participant_1583,400.0,425.0,100.0,325.0,300.0,100.0,-200.0
Participant_1586,400.0,350.0,100.0,250.0,300.0,100.0,-200.0
Participant_1588,400.0,475.0,100.0,0.0,300.0,475.0,175.0
Participant_1589,400.0,400.0,100.0,225.0,300.0,175.0,-125.0
Participant_1590,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_1591,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1592,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1593,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_1594,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1595,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_1596,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_1597,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1598,400.0,225.0,100.0,125.0,300.0,100.0,-200.0
Participant_1599,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_1601,400.0,450.0,100.0,75.0,300.0,375.0,75.0
Participant_1603,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_1604,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_1606,400.0,450.0,100.0,0.0,300.0,450.0,150.0
Participant_1607,400.0,350.0,100.0,275.0,300.0,75.0,-225.0
Participant_1608,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_1609,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_1610,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_1612,400.0,250.0,100.0,225.0,300.0,25.0,-275.0
Participant_1613,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_1615,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_1617,400.0,350.0,100.0,300.0,300.0,50.0,-250.0
Participant_1618,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1621,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_1622,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_1623,400.0,400.0,100.0,325.0,300.0,75.0,-225.0
Participant_1624,400.0,400.0,100.0,275.0,300.0,125.0,-175.0
Participant_1625,400.0,350.0,100.0,0.0,300.0,350.0,50.0
Participant_1626,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_1627,400.0,400.0,100.0,25.0,300.0,375.0,75.0
Participant_1628,400.0,550.0,100.0,25.0,300.0,525.0,225.0
Participant_1629,400.0,400.0,100.0,300.0,300.0,100.0,-200.0
Participant_1630,400.0,400.0,100.0,375.0,300.0,25.0,-275.0
Participant_1631,400.0,375.0,100.0,150.0,300.0,225.0,-75.0
Participant_1632,400.0,275.0,100.0,150.0,300.0,125.0,-175.0
Participant_1633,400.0,225.0,100.0,100.0,300.0,125.0,-175.0
Participant_1634,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_1635,400.0,525.0,100.0,100.0,300.0,425.0,125.0
Participant_1636,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1637,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1638,400.0,575.0,100.0,125.0,300.0,450.0,150.0
Participant_1639,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_1640,400.0,250.0,100.0,200.0,300.0,50.0,-250.0
Participant_1641,400.0,200.0,100.0,125.0,300.0,75.0,-225.0
Participant_1642,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1643,400.0,275.0,100.0,50.0,300.0,225.0,-75.0
Participant_1644,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_1645,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_1646,400.0,350.0,100.0,200.0,300.0,150.0,-150.0
Participant_1647,400.0,250.0,100.0,175.0,300.0,75.0,-225.0
Participant_1649,400.0,500.0,100.0,125.0,300.0,375.0,75.0
Participant_1650,400.0,300.0,100.0,125.0,300.0,175.0,-125.0
Participant_1651,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_1652,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1653,400.0,425.0,100.0,125.0,300.0,300.0,0.0
Participant_1654,400.0,425.0,100.0,150.0,300.0,275.0,-25.0
Participant_1655,400.0,550.0,100.0,125.0,300.0,425.0,125.0
Participant_1656,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1657,400.0,225.0,100.0,150.0,300.0,75.0,-225.0
Participant_1658,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_1659,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_1660,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1661,400.0,575.0,100.0,150.0,300.0,425.0,125.0
Participant_1662,400.0,400.0,100.0,375.0,300.0,25.0,-275.0
Participant_1663,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_1664,400.0,550.0,100.0,100.0,300.0,450.0,150.0
Participant_1665,400.0,400.0,100.0,250.0,300.0,150.0,-150.0
Participant_1666,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1667,400.0,350.0,100.0,0.0,300.0,350.0,50.0
Participant_1668,400.0,250.0,100.0,275.0,300.0,-25.0,-325.0
Participant_1670,400.0,275.0,100.0,225.0,300.0,50.0,-250.0
Participant_1673,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_1674,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1675,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_1676,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_1677,400.0,475.0,100.0,25.0,300.0,450.0,150.0
Participant_1678,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1679,400.0,525.0,100.0,25.0,300.0,500.0,200.0
Participant_1681,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_1682,400.0,425.0,100.0,25.0,300.0,400.0,100.0
Participant_1683,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_1684,400.0,275.0,100.0,200.0,300.0,75.0,-225.0
Participant_1685,400.0,200.0,100.0,225.0,300.0,-25.0,-325.0
Participant_1686,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_1687,400.0,325.0,100.0,200.0,300.0,125.0,-175.0
Participant_1688,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_1690,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1693,400.0,500.0,100.0,150.0,300.0,350.0,50.0
Participant_1694,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_1695,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1696,400.0,400.0,100.0,250.0,300.0,150.0,-150.0
Participant_1697,400.0,375.0,100.0,225.0,300.0,150.0,-150.0
Participant_1699,400.0,525.0,100.0,25.0,300.0,500.0,200.0
Participant_1700,400.0,450.0,100.0,125.0,300.0,325.0,25.0
Participant_1701,400.0,350.0,100.0,325.0,300.0,25.0,-275.0
Participant_1702,400.0,300.0,100.0,125.0,300.0,175.0,-125.0
Participant_1703,400.0,350.0,100.0,0.0,300.0,350.0,50.0
Participant_1704,400.0,400.0,100.0,300.0,300.0,100.0,-200.0
Participant_1705,400.0,375.0,100.0,275.0,300.0,100.0,-200.0
Participant_1706,400.0,575.0,100.0,25.0,300.0,550.0,250.0
Participant_1707,400.0,250.0,100.0,225.0,300.0,25.0,-275.0
Participant_1708,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_1709,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1710,400.0,600.0,100.0,25.0,300.0,575.0,275.0
Participant_1712,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1713,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_1715,400.0,350.0,100.0,350.0,300.0,0.0,-300.0
Participant_1716,400.0,250.0,100.0,200.0,300.0,50.0,-250.0
Participant_1717,400.0,525.0,100.0,25.0,300.0,500.0,200.0
Participant_1719,400.0,325.0,100.0,175.0,300.0,150.0,-150.0
Participant_1720,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_1721,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1723,400.0,325.0,100.0,300.0,300.0,25.0,-275.0
Participant_1724,400.0,350.0,100.0,300.0,300.0,50.0,-250.0
Participant_1725,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1727,400.0,125.0,100.0,100.0,300.0,25.0,-275.0
Participant_1728,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1729,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1731,400.0,475.0,100.0,250.0,300.0,225.0,-75.0
Participant_1732,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_1733,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1734,400.0,275.0,100.0,125.0,300.0,150.0,-150.0
Participant_1735,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1738,400.0,225.0,100.0,125.0,300.0,100.0,-200.0
Participant_1739,400.0,300.0,100.0,150.0,300.0,150.0,-150.0
Participant_1741,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1742,400.0,400.0,100.0,75.0,300.0,325.0,25.0
Participant_1743,400.0,300.0,100.0,250.0,300.0,50.0,-250.0
Participant_1744,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1745,400.0,350.0,100.0,250.0,300.0,100.0,-200.0
Participant_1746,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1747,400.0,575.0,100.0,25.0,300.0,550.0,250.0
Participant_1748,400.0,525.0,100.0,50.0,300.0,475.0,175.0
Participant_1751,400.0,200.0,100.0,100.0,300.0,100.0,-200.0
Participant_1752,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1753,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1754,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_1755,400.0,200.0,100.0,275.0,300.0,-75.0,-375.0
Participant_1756,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_1757,400.0,500.0,100.0,0.0,300.0,500.0,200.0
Participant_1758,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1759,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_1760,400.0,300.0,100.0,50.0,300.0,250.0,-50.0
Participant_1761,400.0,475.0,100.0,0.0,300.0,475.0,175.0
Participant_1762,400.0,400.0,100.0,325.0,300.0,75.0,-225.0
Participant_1763,400.0,425.0,100.0,250.0,300.0,175.0,-125.0
Participant_1764,400.0,375.0,100.0,250.0,300.0,125.0,-175.0
Participant_1765,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_1766,400.0,300.0,100.0,125.0,300.0,175.0,-125.0
Participant_1768,400.0,300.0,100.0,150.0,300.0,150.0,-150.0
Participant_1769,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_1771,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_1774,400.0,400.0,100.0,375.0,300.0,25.0,-275.0
Participant_1775,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1777,400.0,375.0,100.0,150.0,300.0,225.0,-75.0
Participant_1778,400.0,150.0,100.0,75.0,300.0,75.0,-225.0
Participant_1779,400.0,550.0,100.0,0.0,300.0,550.0,250.0
Participant_1780,400.0,325.0,100.0,300.0,300.0,25.0,-275.0
Participant_1781,400.0,150.0,100.0,150.0,300.0,0.0,-300.0
Participant_1782,400.0,325.0,100.0,275.0,300.0,50.0,-250.0
Participant_1783,400.0,350.0,100.0,150.0,300.0,200.0,-100.0
Participant_1785,400.0,475.0,100.0,100.0,300.0,375.0,75.0
Participant_1786,400.0,500.0,100.0,25.0,300.0,475.0,175.0
Participant_1787,400.0,600.0,100.0,0.0,300.0,600.0,300.0
Participant_1788,400.0,200.0,100.0,200.0,300.0,0.0,-300.0
Participant_1789,400.0,575.0,100.0,25.0,300.0,550.0,250.0
Participant_1790,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1791,400.0,300.0,100.0,200.0,300.0,100.0,-200.0
Participant_1793,400.0,200.0,100.0,125.0,300.0,75.0,-225.0
Participant_1794,400.0,525.0,100.0,0.0,300.0,525.0,225.0
Participant_1795,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
Participant_1796,400.0,250.0,100.0,125.0,300.0,125.0,-175.0
Participant_1798,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_1799,400.0,400.0,100.0,400.0,300.0,0.0,-300.0
Participant_1800,400.0,525.0,100.0,25.0,300.0,500.0,200.0
Participant_1802,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1803,400.0,100.0,100.0,100.0,300.0,0.0,-300.0
Participant_1804,400.0,575.0,100.0,0.0,300.0,575.0,275.0
Participant_1805,400.0,300.0,100.0,200.0,300.0,100.0,-200.0
Participant_1808,400.0,300.0,100.0,300.0,300.0,0.0,-300.0
Participant_1809,400.0,150.0,100.0,100.0,300.0,50.0,-250.0
Participant_1811,400.0,250.0,100.0,250.0,300.0,0.0,-300.0
